Humidity,Temperature,UnixTime,Hour,Minute
80.0,29.9,1592754761,15,52
80.0,30.0,1592754772,15,52
79.0,29.9,1592754782,15,53
80.0,29.9,1592754792,15,53
80.0,29.9,1592754803,15,53
80.0,29.9,1592754813,15,53
80.0,29.9,1592754823,15,53
80.0,29.8,1592754834,15,53
80.0,29.7,1592754844,15,54
80.0,29.8,1592754854,15,54
80.0,29.9,1592754865,15,54
80.0,29.9,1592754875,15,54
80.0,30.0,1592754886,15,54
79.0,30.0,1592754896,15,54
79.0,29.8,1592754906,15,55
80.0,29.8,1592754917,15,55
80.0,29.8,1592754927,15,55
80.0,29.9,1592754937,15,55
80.0,29.9,1592754948,15,55
80.0,29.9,1592754958,15,55
80.0,29.9,1592754968,15,56
80.0,29.9,1592754980,15,56
80.0,29.9,1592754990,15,56
80.0,29.9,1592755001,15,56
80.0,29.9,1592755011,15,56
80.0,29.9,1592755021,15,57
80.0,29.9,1592755032,15,57
80.0,30.0,1592755042,15,57
79.0,30.0,1592755053,15,57
79.0,30.0,1592755063,15,57
79.0,29.9,1592755073,15,57
80.0,29.7,1592755083,15,58
80.0,29.8,1592755095,15,58
80.0,30.0,1592755106,15,58
79.0,30.0,1592755116,15,58
79.0,30.0,1592755126,15,58
79.0,29.9,1592755137,15,58
80.0,29.7,1592755147,15,59
80.0,29.7,1592755157,15,59
80.0,29.7,1592755168,15,59
80.0,29.9,1592755178,15,59
80.0,29.8,1592755188,15,59
80.0,30.0,1592755199,15,59
79.0,30.0,1592755209,16,0
79.0,30.0,1592755220,16,0
79.0,30.0,1592755230,16,0
79.0,30.0,1592755240,16,0
79.0,30.0,1592755251,16,0
79.0,30.0,1592755261,16,1
79.0,30.0,1592755271,16,1
79.0,30.0,1592755282,16,1
79.0,30.0,1592755292,16,1
79.0,30.0,1592755302,16,1
79.0,30.0,1592755313,16,1
79.0,30.0,1592755323,16,2
79.0,30.0,1592755333,16,2
79.0,30.0,1592755344,16,2
79.0,30.0,1592755354,16,2
79.0,30.0,1592755364,16,2
79.0,30.0,1592755375,16,2
79.0,30.0,1592755385,16,3
79.0,29.9,1592755395,16,3
80.0,29.7,1592755406,16,3
80.0,29.6,1592755416,16,3
80.0,29.7,1592755426,16,3
80.0,30.0,1592755437,16,3
79.0,30.0,1592755447,16,4
79.0,30.0,1592755457,16,4
79.0,30.0,1592755468,16,4
79.0,30.0,1592755478,16,4
79.0,30.0,1592755488,16,4
79.0,30.0,1592755499,16,4
79.0,30.0,1592755509,16,5
79.0,30.0,1592755520,16,5
79.0,30.0,1592755530,16,5
79.0,30.0,1592755540,16,5
79.0,30.0,1592755551,16,5
79.0,30.0,1592755561,16,6
79.0,30.0,1592755571,16,6
79.0,30.0,1592755582,16,6
79.0,30.0,1592755592,16,6
79.0,30.0,1592755602,16,6
79.0,30.0,1592755613,16,6
79.0,30.0,1592755623,16,7
79.0,30.0,1592755634,16,7
79.0,30.0,1592755644,16,7
79.0,30.0,1592755654,16,7
79.0,30.0,1592755665,16,7
79.0,30.0,1592755675,16,7
79.0,30.0,1592755685,16,8
79.0,30.3,1592755696,16,8
79.0,30.1,1592755706,16,8
79.0,30.2,1592755716,16,8
79.0,30.0,1592755727,16,8
79.0,30.0,1592755737,16,8
79.0,30.0,1592755748,16,9
79.0,30.0,1592755759,16,9
79.0,30.0,1592755769,16,9
79.0,30.0,1592755779,16,9
79.0,30.0,1592755790,16,9
79.0,30.0,1592755800,16,10
79.0,30.0,1592755810,16,10
79.0,30.0,1592755821,16,10
79.0,30.0,1592755831,16,10
79.0,30.0,1592755841,16,10
79.0,29.6,1592755852,16,10
80.0,29.6,1592755862,16,11
80.0,29.7,1592755872,16,11
80.0,29.7,1592755883,16,11
80.0,29.6,1592755893,16,11
80.0,29.7,1592755903,16,11
80.0,30.0,1592755914,16,11
79.0,30.0,1592755924,16,12
80.0,30.0,1592755935,16,12
80.0,30.0,1592755945,16,12
80.0,30.0,1592755955,16,12
80.0,30.0,1592755966,16,12
80.0,30.0,1592755976,16,12
80.0,30.0,1592755986,16,13
80.0,30.0,1592755997,16,13
79.0,30.0,1592756007,16,13
79.0,30.0,1592756019,16,13
79.0,30.0,1592756029,16,13
79.0,30.0,1592756039,16,13
79.0,30.0,1592756050,16,14
79.0,30.0,1592756060,16,14
79.0,30.0,1592756070,16,14
79.0,30.0,1592756081,16,14
79.0,30.0,1592756091,16,14
79.0,30.0,1592756102,16,15
79.0,30.0,1592756112,16,15
79.0,30.0,1592756122,16,15
79.0,30.0,1592756133,16,15
79.0,30.0,1592756143,16,15
79.0,30.4,1592756153,16,15
79.0,30.4,1592756164,16,16
79.0,30.4,1592756174,16,16
79.0,30.4,1592756184,16,16
79.0,30.4,1592756195,16,16
79.0,30.4,1592756205,16,16
79.0,30.4,1592756215,16,16
79.0,30.4,1592756226,16,17
79.0,30.4,1592756236,16,17
79.0,30.4,1592756246,16,17
79.0,30.4,1592756257,16,17
79.0,30.4,1592756267,16,17
79.0,30.4,1592756277,16,17
79.0,30.4,1592756288,16,18
79.0,30.4,1592756298,16,18
79.0,30.4,1592756309,16,18
79.0,30.4,1592756319,16,18
79.0,30.4,1592756329,16,18
79.0,30.4,1592756340,16,19
79.0,30.4,1592756350,16,19
79.0,30.4,1592756360,16,19
79.0,30.4,1592756371,16,19
79.0,30.4,1592756381,16,19
79.0,30.4,1592756391,16,19
79.0,30.4,1592756402,16,20
79.0,30.0,1592756412,16,20
80.0,30.0,1592756423,16,20
80.0,30.0,1592756433,16,20
80.0,30.0,1592756443,16,20
79.0,30.0,1592756454,16,20
79.0,30.0,1592756464,16,21
79.0,30.0,1592756474,16,21
79.0,30.0,1592756485,16,21
79.0,30.0,1592756495,16,21
79.0,30.0,1592756505,16,21
79.0,30.0,1592756516,16,21
79.0,30.1,1592756526,16,22
79.0,30.0,1592756536,16,22
79.0,30.1,1592756547,16,22
79.0,30.3,1592756557,16,22
79.0,30.0,1592756567,16,22
79.0,30.0,1592756578,16,22
79.0,30.0,1592756588,16,23
79.0,30.0,1592756599,16,23
79.0,30.0,1592756609,16,23
79.0,30.0,1592756619,16,23
79.0,30.1,1592756630,16,23
79.0,30.1,1592756640,16,24
79.0,30.0,1592756650,16,24
79.0,30.0,1592756661,16,24
79.0,30.0,1592756671,16,24
80.0,30.0,1592756681,16,24
79.0,30.0,1592756692,16,24
79.0,30.0,1592756702,16,25
79.0,30.0,1592756713,16,25
79.0,30.0,1592756723,16,25
79.0,30.0,1592756733,16,25
79.0,30.0,1592756744,16,25
79.0,30.0,1592756754,16,25
79.0,30.0,1592756764,16,26
79.0,30.3,1592756775,16,26
79.0,30.4,1592756785,16,26
79.0,30.4,1592756795,16,26
79.0,30.4,1592756806,16,26
79.0,30.4,1592756816,16,26
78.0,30.4,1592756826,16,27
79.0,30.4,1592756837,16,27
79.0,30.4,1592756847,16,27
79.0,30.4,1592756858,16,27
79.0,30.4,1592756868,16,27
79.0,30.4,1592756879,16,27
79.0,30.4,1592756889,16,28
79.0,30.4,1592756899,16,28
79.0,30.4,1592756910,16,28
79.0,30.4,1592756920,16,28
79.0,30.4,1592756930,16,28
78.0,30.4,1592756941,16,29
78.0,30.4,1592756951,16,29
78.0,30.4,1592756961,16,29
78.0,30.4,1592756972,16,29
78.0,30.4,1592756982,16,29
78.0,30.4,1592756992,16,29
78.0,30.4,1592757003,16,30
78.0,30.4,1592757013,16,30
78.0,30.4,1592757023,16,30
78.0,30.4,1592757034,16,30
78.0,30.4,1592757044,16,30
78.0,30.4,1592757056,16,30
78.0,30.4,1592757066,16,31
78.0,30.4,1592757076,16,31
78.0,30.2,1592757087,16,31
78.0,30.0,1592757097,16,31
78.0,30.0,1592757107,16,31
78.0,30.1,1592757118,16,31
78.0,30.0,1592757128,16,32
78.0,30.0,1592757138,16,32
78.0,30.0,1592757149,16,32
78.0,30.0,1592757159,16,32
78.0,30.0,1592757170,16,32
78.0,30.0,1592757180,16,33
78.0,30.0,1592757190,16,33
78.0,30.0,1592757201,16,33
78.0,30.0,1592757211,16,33
78.0,30.0,1592757221,16,33
78.0,30.0,1592757232,16,33
78.0,30.0,1592757242,16,34
78.0,30.0,1592757252,16,34
78.0,30.0,1592757263,16,34
78.0,30.0,1592757273,16,34
78.0,30.0,1592757283,16,34
79.0,30.0,1592757294,16,34
79.0,30.0,1592757304,16,35
79.0,30.0,1592757314,16,35
79.0,30.0,1592757325,16,35
79.0,30.0,1592757335,16,35
79.0,30.0,1592757345,16,35
79.0,30.0,1592757356,16,35
79.0,30.0,1592757366,16,36
79.0,30.0,1592757376,16,36
79.0,30.0,1592757387,16,36
79.0,30.0,1592757397,16,36
79.0,30.0,1592757408,16,36
79.0,30.0,1592757418,16,36
79.0,30.0,1592757428,16,37
79.0,30.0,1592757439,16,37
79.0,30.0,1592757449,16,37
79.0,30.0,1592757459,16,37
79.0,30.0,1592757470,16,37
79.0,30.0,1592757480,16,38
79.0,30.0,1592757490,16,38
79.0,30.0,1592757501,16,38
79.0,30.0,1592757511,16,38
79.0,30.0,1592757521,16,38
79.0,30.1,1592757532,16,38
79.0,30.0,1592757542,16,39
79.0,30.4,1592757552,16,39
79.0,30.4,1592757563,16,39
79.0,30.4,1592757573,16,39
78.0,30.4,1592757583,16,39
78.0,30.4,1592757594,16,39
78.0,30.4,1592757604,16,40
78.0,30.4,1592757615,16,40
78.0,30.4,1592757625,16,40
78.0,30.4,1592757635,16,40
78.0,30.4,1592757646,16,40
77.0,30.4,1592757656,16,40
77.0,30.4,1592757666,16,41
77.0,30.4,1592757677,16,41
77.0,30.4,1592757687,16,41
77.0,30.4,1592757697,16,41
77.0,30.4,1592757708,16,41
77.0,30.4,1592757718,16,41
77.0,30.4,1592757728,16,42
77.0,30.4,1592757739,16,42
77.0,30.4,1592757749,16,42
77.0,30.4,1592757759,16,42
77.0,30.4,1592757770,16,42
77.0,30.4,1592757780,16,43
77.0,30.4,1592757791,16,43
77.0,30.4,1592757801,16,43
77.0,30.4,1592757811,16,43
77.0,30.4,1592757822,16,43
77.0,30.4,1592757832,16,43
77.0,30.4,1592757843,16,44
77.0,30.4,1592757853,16,44
77.0,30.4,1592757863,16,44
77.0,30.4,1592757874,16,44
77.0,30.4,1592757884,16,44
77.0,30.4,1592757894,16,44
77.0,30.4,1592757905,16,45
77.0,30.4,1592757915,16,45
77.0,30.4,1592757925,16,45
77.0,30.4,1592757936,16,45
77.0,30.4,1592757946,16,45
77.0,30.4,1592757956,16,45
77.0,30.4,1592757967,16,46
77.0,30.4,1592757977,16,46
77.0,30.4,1592757988,16,46
77.0,30.4,1592757998,16,46
78.0,30.4,1592758008,16,46
78.0,30.4,1592758019,16,46
78.0,30.4,1592758029,16,47
78.0,30.4,1592758039,16,47
78.0,30.4,1592758050,16,47
78.0,30.4,1592758060,16,47
79.0,30.4,1592758070,16,47
79.0,30.4,1592758081,16,48
79.0,30.4,1592758092,16,48
79.0,30.4,1592758103,16,48
79.0,30.4,1592758113,16,48
79.0,30.4,1592758123,16,48
79.0,30.4,1592758134,16,48
79.0,30.4,1592758144,16,49
79.0,30.4,1592758154,16,49
79.0,30.4,1592758165,16,49
79.0,30.4,1592758175,16,49
79.0,30.4,1592758186,16,49
78.0,30.4,1592758196,16,49
78.0,30.4,1592758206,16,50
78.0,30.6,1592758217,16,50
78.0,30.5,1592758227,16,50
78.0,30.6,1592758237,16,50
78.0,30.8,1592758248,16,50
78.0,30.7,1592758258,16,50
78.0,30.8,1592758268,16,51
78.0,30.7,1592758279,16,51
78.0,30.5,1592758289,16,51
78.0,30.4,1592758300,16,51
78.0,30.4,1592758310,16,51
78.0,30.4,1592758320,16,52
78.0,30.4,1592758331,16,52
77.0,30.4,1592758341,16,52
77.0,30.4,1592758351,16,52
77.0,30.4,1592758362,16,52
77.0,30.4,1592758372,16,52
77.0,30.4,1592758382,16,53
77.0,30.4,1592758393,16,53
77.0,30.4,1592758403,16,53
77.0,30.4,1592758413,16,53
78.0,30.4,1592758424,16,53
78.0,30.4,1592758434,16,53
78.0,30.4,1592758444,16,54
78.0,30.4,1592758455,16,54
78.0,30.4,1592758466,16,54
78.0,30.4,1592758476,16,54
78.0,30.4,1592758486,16,54
78.0,30.4,1592758497,16,54
78.0,30.4,1592758507,16,55
78.0,30.4,1592758518,16,55
78.0,30.4,1592758528,16,55
78.0,30.4,1592758538,16,55
78.0,30.4,1592758549,16,55
78.0,30.4,1592758559,16,55
78.0,30.4,1592758569,16,56
78.0,30.4,1592758580,16,56
78.0,30.7,1592758590,16,56
78.0,30.6,1592758600,16,56
78.0,30.7,1592758611,16,56
78.0,30.8,1592758621,16,57
78.0,30.7,1592758631,16,57
78.0,30.8,1592758642,16,57
78.0,30.6,1592758652,16,57
78.0,30.8,1592758662,16,57
78.0,30.6,1592758673,16,57
78.0,30.7,1592758683,16,58
78.0,30.6,1592758693,16,58
78.0,30.5,1592758704,16,58
78.0,30.5,1592758714,16,58
78.0,30.5,1592758724,16,58
77.0,30.5,1592758735,16,58
77.0,30.5,1592758745,16,59
78.0,30.5,1592758756,16,59
78.0,30.5,1592758766,16,59
78.0,30.5,1592758776,16,59
78.0,30.5,1592758787,16,59
78.0,30.5,1592758797,16,59
78.0,30.5,1592758807,17,0
78.0,30.5,1592758818,17,0
78.0,30.5,1592758828,17,0
77.0,30.5,1592758839,17,0
77.0,30.5,1592758849,17,0
77.0,30.5,1592758859,17,0
77.0,30.5,1592758870,17,1
77.0,30.5,1592758880,17,1
77.0,30.5,1592758890,17,1
77.0,30.5,1592758901,17,1
77.0,30.5,1592758911,17,1
77.0,30.5,1592758921,17,2
77.0,30.5,1592758932,17,2
77.0,30.6,1592758942,17,2
77.0,30.7,1592758952,17,2
77.0,30.7,1592758963,17,2
77.0,30.8,1592758973,17,2
77.0,30.7,1592758985,17,3
77.0,30.6,1592758995,17,3
77.0,30.6,1592759005,17,3
77.0,30.6,1592759016,17,3
77.0,30.7,1592759026,17,3
77.0,30.7,1592759036,17,3
77.0,30.7,1592759047,17,4
77.0,30.8,1592759057,17,4
77.0,30.7,1592759068,17,4
77.0,30.8,1592759078,17,4
77.0,30.7,1592759088,17,4
77.0,30.8,1592759099,17,4
77.0,30.7,1592759109,17,5
77.0,30.8,1592759119,17,5
78.0,30.7,1592759131,17,5
78.0,30.5,1592759141,17,5
78.0,30.5,1592759152,17,5
78.0,30.4,1592759162,17,6
78.0,30.4,1592759173,17,6
78.0,30.4,1592759183,17,6
78.0,30.4,1592759193,17,6
78.0,30.4,1592759204,17,6
78.0,30.3,1592759214,17,6
78.0,30.4,1592759224,17,7
78.0,30.4,1592759235,17,7
78.0,30.4,1592759245,17,7
78.0,30.4,1592759255,17,7
78.0,30.4,1592759266,17,7
78.0,30.4,1592759276,17,7
78.0,30.4,1592759286,17,8
78.0,30.4,1592759297,17,8
78.0,30.4,1592759307,17,8
78.0,30.4,1592759317,17,8
78.0,30.4,1592759328,17,8
78.0,30.4,1592759338,17,8
78.0,30.4,1592759348,17,9
78.0,30.4,1592759359,17,9
78.0,30.4,1592759369,17,9
78.0,30.4,1592759379,17,9
78.0,30.4,1592759390,17,9
79.0,30.4,1592759400,17,10
79.0,30.4,1592759411,17,10
79.0,30.4,1592759421,17,10
79.0,30.4,1592759431,17,10
79.0,30.4,1592759442,17,10
79.0,30.4,1592759452,17,10
79.0,30.4,1592759462,17,11
78.0,30.4,1592759473,17,11
78.0,30.5,1592759483,17,11
78.0,30.5,1592759493,17,11
78.0,30.8,1592759504,17,11
78.0,30.7,1592759514,17,11
78.0,30.8,1592759524,17,12
78.0,30.7,1592759535,17,12
78.0,30.7,1592759545,17,12
78.0,30.5,1592759556,17,12
78.0,30.5,1592759566,17,12
78.0,30.6,1592759577,17,12
78.0,30.6,1592759587,17,13
78.0,30.6,1592759597,17,13
78.0,30.6,1592759608,17,13
78.0,30.7,1592759618,17,13
78.0,30.4,1592759628,17,13
79.0,30.4,1592759639,17,13
79.0,30.4,1592759649,17,14
79.0,30.4,1592759660,17,14
79.0,30.4,1592759670,17,14
79.0,30.4,1592759680,17,14
79.0,30.4,1592759691,17,14
79.0,30.4,1592759701,17,15
79.0,30.4,1592759711,17,15
79.0,30.4,1592759722,17,15
79.0,30.4,1592759732,17,15
79.0,30.4,1592759742,17,15
79.0,30.4,1592759753,17,15
80.0,30.4,1592759763,17,16
80.0,30.4,1592759773,17,16
79.0,30.1,1592759784,17,16
80.0,30.0,1592759794,17,16
80.0,30.0,1592759804,17,16
79.0,30.0,1592759815,17,16
79.0,30.0,1592759825,17,17
79.0,30.0,1592759836,17,17
79.0,30.0,1592759846,17,17
79.0,30.0,1592759856,17,17
79.0,30.0,1592759867,17,17
79.0,30.0,1592759877,17,17
79.0,30.0,1592759887,17,18
79.0,29.8,1592759898,17,18
80.0,29.6,1592759908,17,18
80.0,29.9,1592759918,17,18
80.0,29.8,1592759929,17,18
81.0,29.7,1592759939,17,18
81.0,29.8,1592759949,17,19
81.0,29.9,1592759960,17,19
81.0,29.9,1592759970,17,19
81.0,29.9,1592759980,17,19
81.0,29.9,1592759991,17,19
81.0,29.9,1592760001,17,20
81.0,29.9,1592760011,17,20
81.0,29.9,1592760022,17,20
81.0,29.9,1592760032,17,20
81.0,29.9,1592760042,17,20
81.0,29.9,1592760053,17,20
82.0,29.7,1592760063,17,21
82.0,29.6,1592760074,17,21
82.0,29.6,1592760084,17,21
82.0,29.7,1592760094,17,21
82.0,29.6,1592760105,17,21
82.0,29.6,1592760115,17,21
82.0,29.6,1592760125,17,22
81.0,29.6,1592760136,17,22
81.0,29.6,1592760146,17,22
81.0,29.6,1592760157,17,22
81.0,29.6,1592760168,17,22
81.0,29.6,1592760179,17,22
81.0,29.6,1592760189,17,23
81.0,29.6,1592760199,17,23
81.0,29.6,1592760210,17,23
81.0,29.6,1592760220,17,23
81.0,29.9,1592760230,17,23
81.0,29.9,1592760241,17,24
81.0,29.9,1592760251,17,24
81.0,29.9,1592760262,17,24
81.0,29.9,1592760272,17,24
81.0,29.9,1592760282,17,24
81.0,29.9,1592760293,17,24
81.0,29.9,1592760303,17,25
81.0,29.9,1592760313,17,25
81.0,29.9,1592760324,17,25
81.0,29.9,1592760334,17,25
81.0,29.9,1592760344,17,25
81.0,29.9,1592760355,17,25
81.0,29.9,1592760365,17,26
81.0,29.9,1592760375,17,26
81.0,29.9,1592760386,17,26
81.0,29.9,1592760396,17,26
81.0,29.9,1592760406,17,26
81.0,29.9,1592760417,17,26
81.0,29.9,1592760427,17,27
81.0,29.6,1592760437,17,27
81.0,29.6,1592760448,17,27
81.0,29.6,1592760458,17,27
81.0,29.6,1592760468,17,27
81.0,29.6,1592760479,17,27
82.0,29.6,1592760489,17,28
82.0,29.6,1592760500,17,28
82.0,29.6,1592760510,17,28
82.0,29.6,1592760520,17,28
82.0,29.6,1592760531,17,28
82.0,29.6,1592760541,17,29
82.0,29.6,1592760551,17,29
82.0,29.6,1592760562,17,29
82.0,29.6,1592760572,17,29
82.0,29.6,1592760582,17,29
82.0,29.9,1592760593,17,29
82.0,29.9,1592760603,17,30
82.0,29.9,1592760613,17,30
82.0,29.9,1592760624,17,30
82.0,29.9,1592760634,17,30
82.0,29.9,1592760644,17,30
82.0,29.9,1592760655,17,30
82.0,29.9,1592760665,17,31
82.0,29.9,1592760675,17,31
81.0,29.9,1592760686,17,31
81.0,29.9,1592760697,17,31
82.0,29.9,1592760708,17,31
81.0,29.9,1592760718,17,31
81.0,29.9,1592760729,17,32
81.0,29.8,1592760739,17,32
81.0,29.7,1592760749,17,32
81.0,29.7,1592760760,17,32
81.0,30.0,1592760770,17,32
80.0,30.0,1592760781,17,33
80.0,30.0,1592760792,17,33
80.0,30.0,1592760802,17,33
80.0,30.0,1592760813,17,33
80.0,30.0,1592760823,17,33
80.0,30.0,1592760833,17,33
80.0,30.0,1592760844,17,34
80.0,30.0,1592760854,17,34
80.0,30.0,1592760864,17,34
80.0,30.0,1592760875,17,34
80.0,30.0,1592760885,17,34
80.0,30.0,1592760895,17,34
80.0,30.0,1592760906,17,35
80.0,30.0,1592760916,17,35
80.0,30.0,1592760926,17,35
80.0,30.0,1592760937,17,35
80.0,30.0,1592760947,17,35
80.0,30.0,1592760958,17,35
80.0,30.0,1592760968,17,36
80.0,30.0,1592760978,17,36
80.0,30.0,1592760989,17,36
80.0,30.0,1592760999,17,36
80.0,30.0,1592761009,17,36
80.0,30.0,1592761020,17,37
80.0,30.0,1592761030,17,37
80.0,30.0,1592761040,17,37
80.0,30.0,1592761051,17,37
80.0,30.0,1592761061,17,37
80.0,30.0,1592761071,17,37
80.0,30.0,1592761082,17,38
80.0,30.0,1592761092,17,38
80.0,30.0,1592761102,17,38
80.0,30.0,1592761113,17,38
80.0,30.0,1592761123,17,38
80.0,30.0,1592761133,17,38
80.0,30.0,1592761144,17,39
80.0,30.0,1592761154,17,39
80.0,30.0,1592761164,17,39
80.0,30.0,1592761175,17,39
80.0,30.0,1592761185,17,39
80.0,30.0,1592761196,17,39
80.0,29.9,1592761207,17,40
81.0,30.0,1592761218,17,40
80.0,30.0,1592761228,17,40
80.0,29.9,1592761238,17,40
81.0,30.0,1592761249,17,40
80.0,29.9,1592761259,17,40
81.0,29.6,1592761269,17,41
81.0,29.7,1592761280,17,41
81.0,29.7,1592761290,17,41
81.0,29.9,1592761300,17,41
81.0,29.9,1592761311,17,41
80.0,30.0,1592761321,17,42
80.0,30.0,1592761331,17,42
79.0,30.0,1592761342,17,42
79.0,30.0,1592761352,17,42
79.0,30.0,1592761363,17,42
79.0,30.0,1592761373,17,42
79.0,30.0,1592761383,17,43
79.0,30.0,1592761394,17,43
79.0,30.0,1592761404,17,43
79.0,30.0,1592761414,17,43
79.0,30.0,1592761425,17,43
79.0,30.0,1592761435,17,43
79.0,30.0,1592761445,17,44
80.0,30.0,1592761456,17,44
80.0,30.0,1592761466,17,44
80.0,30.0,1592761477,17,44
80.0,30.0,1592761487,17,44
80.0,30.0,1592761497,17,44
80.0,30.0,1592761508,17,45
80.0,30.0,1592761518,17,45
80.0,30.0,1592761528,17,45
80.0,30.0,1592761539,17,45
80.0,30.0,1592761549,17,45
80.0,30.0,1592761560,17,46
80.0,30.0,1592761571,17,46
80.0,30.0,1592761581,17,46
80.0,30.0,1592761591,17,46
80.0,30.0,1592761602,17,46
80.0,30.0,1592761612,17,46
80.0,30.0,1592761622,17,47
80.0,30.0,1592761633,17,47
80.0,30.0,1592761643,17,47
80.0,29.8,1592761653,17,47
81.0,29.6,1592761664,17,47
81.0,29.7,1592761674,17,47
81.0,29.8,1592761684,17,48
81.0,29.9,1592761695,17,48
81.0,29.9,1592761705,17,48
81.0,29.9,1592761715,17,48
81.0,30.0,1592761726,17,48
80.0,29.8,1592761736,17,48
81.0,29.7,1592761746,17,49
81.0,29.8,1592761757,17,49
81.0,29.7,1592761767,17,49
81.0,29.7,1592761777,17,49
81.0,30.0,1592761788,17,49
80.0,30.0,1592761798,17,49
80.0,30.0,1592761808,17,50
80.0,30.0,1592761819,17,50
80.0,30.0,1592761829,17,50
80.0,30.0,1592761839,17,50
80.0,30.0,1592761850,17,50
80.0,30.0,1592761860,17,51
80.0,30.0,1592761870,17,51
80.0,30.0,1592761881,17,51
80.0,30.0,1592761891,17,51
80.0,30.0,1592761902,17,51
80.0,30.0,1592761912,17,51
80.0,30.0,1592761922,17,52
80.0,30.0,1592761933,17,52
80.0,30.0,1592761943,17,52
80.0,30.0,1592761953,17,52
80.0,30.0,1592761964,17,52
80.0,30.0,1592761974,17,52
80.0,30.0,1592761984,17,53
80.0,30.0,1592761995,17,53
80.0,30.0,1592762005,17,53
80.0,30.0,1592762015,17,53
80.0,30.0,1592762026,17,53
80.0,30.0,1592762036,17,53
80.0,30.0,1592762047,17,54
80.0,30.0,1592762057,17,54
80.0,30.0,1592762067,17,54
80.0,30.0,1592762078,17,54
80.0,30.0,1592762088,17,54
80.0,30.0,1592762098,17,54
80.0,30.0,1592762109,17,55
80.0,30.0,1592762119,17,55
80.0,30.0,1592762129,17,55
80.0,30.0,1592762140,17,55
80.0,30.0,1592762150,17,55
80.0,30.0,1592762160,17,56
80.0,30.0,1592762171,17,56
80.0,30.0,1592762181,17,56
80.0,30.0,1592762191,17,56
80.0,30.0,1592762202,17,56
80.0,30.0,1592762212,17,56
80.0,30.0,1592762223,17,57
80.0,30.0,1592762233,17,57
80.0,30.0,1592762245,17,57
80.0,30.0,1592762255,17,57
80.0,30.0,1592762265,17,57
80.0,30.0,1592762276,17,57
80.0,30.0,1592762286,17,58
80.0,30.0,1592762296,17,58
80.0,30.0,1592762307,17,58
80.0,30.0,1592762317,17,58
80.0,30.0,1592762328,17,58
80.0,29.8,1592762338,17,58
81.0,29.7,1592762348,17,59
81.0,29.8,1592762359,17,59
81.0,29.9,1592762369,17,59
81.0,29.9,1592762379,17,59
81.0,29.9,1592762390,17,59
81.0,29.9,1592762400,18,0
81.0,29.9,1592762410,18,0
81.0,29.9,1592762421,18,0
81.0,29.9,1592762431,18,0
81.0,29.9,1592762441,18,0
81.0,29.9,1592762452,18,0
81.0,29.9,1592762462,18,1
81.0,29.9,1592762472,18,1
81.0,29.9,1592762483,18,1
81.0,29.9,1592762493,18,1
81.0,29.9,1592762503,18,1
81.0,29.9,1592762514,18,1
81.0,29.9,1592762524,18,2
81.0,29.9,1592762535,18,2
81.0,29.9,1592762545,18,2
81.0,29.9,1592762555,18,2
81.0,29.9,1592762566,18,2
81.0,29.9,1592762576,18,2
81.0,29.9,1592762586,18,3
82.0,29.9,1592762597,18,3
82.0,29.9,1592762607,18,3
82.0,29.9,1592762617,18,3
82.0,29.9,1592762628,18,3
82.0,29.9,1592762638,18,3
82.0,29.9,1592762648,18,4
82.0,29.9,1592762659,18,4
82.0,29.9,1592762669,18,4
82.0,29.9,1592762679,18,4
82.0,29.7,1592762690,18,4
82.0,29.7,1592762700,18,5
82.0,29.6,1592762710,18,5
82.0,29.6,1592762721,18,5
82.0,29.6,1592762731,18,5
82.0,29.6,1592762741,18,5
82.0,29.6,1592762752,18,5
82.0,29.6,1592762762,18,6
82.0,29.6,1592762773,18,6
82.0,29.6,1592762783,18,6
82.0,29.6,1592762793,18,6
82.0,29.6,1592762804,18,6
82.0,29.6,1592762814,18,6
82.0,29.6,1592762824,18,7
83.0,29.6,1592762835,18,7
83.0,29.6,1592762845,18,7
83.0,29.6,1592762855,18,7
83.0,29.6,1592762866,18,7
83.0,29.6,1592762876,18,7
83.0,29.6,1592762886,18,8
83.0,29.6,1592762897,18,8
83.0,29.6,1592762907,18,8
83.0,29.6,1592762917,18,8
83.0,29.6,1592762928,18,8
83.0,29.6,1592762938,18,8
83.0,29.6,1592762948,18,9
83.0,29.6,1592762959,18,9
83.0,29.6,1592762969,18,9
83.0,29.6,1592762979,18,9
83.0,29.6,1592762990,18,9
83.0,29.6,1592763001,18,10
83.0,29.7,1592763011,18,10
83.0,29.9,1592763021,18,10
83.0,29.9,1592763032,18,10
83.0,29.9,1592763042,18,10
83.0,29.9,1592763052,18,10
83.0,29.9,1592763063,18,11
83.0,29.9,1592763073,18,11
83.0,29.6,1592763083,18,11
83.0,29.6,1592763094,18,11
83.0,29.6,1592763104,18,11
83.0,29.6,1592763115,18,11
83.0,29.6,1592763125,18,12
83.0,29.6,1592763135,18,12
83.0,29.6,1592763146,18,12
83.0,29.6,1592763156,18,12
83.0,29.6,1592763166,18,12
83.0,29.6,1592763177,18,12
83.0,29.6,1592763187,18,13
84.0,29.6,1592763197,18,13
84.0,29.6,1592763208,18,13
84.0,29.6,1592763218,18,13
84.0,29.6,1592763228,18,13
84.0,29.6,1592763239,18,13
84.0,29.6,1592763249,18,14
84.0,29.6,1592763259,18,14
84.0,29.6,1592763270,18,14
84.0,29.6,1592763282,18,14
