Humidity,Temperature,UnixTime,Hour,Minute,Humidity_Future,Temperature_Future,UnixTime_Future,Hour_Future,Minute_Future
72.0,32.1,1592720985.0,6.0,29.0,67.0,32.7,1592742586.0,12.0,29.0
72.0,32.9,1592720995.0,6.0,29.0,67.0,32.1,1592742596.0,12.0,29.0
71.0,32.7,1592721006.0,6.0,30.0,67.0,32.2,1592742607.0,12.0,30.0
71.0,33.0,1592721016.0,6.0,30.0,67.0,32.1,1592742617.0,12.0,30.0
72.0,33.4,1592721026.0,6.0,30.0,67.0,32.2,1592742627.0,12.0,30.0
72.0,33.6,1592721037.0,6.0,30.0,68.0,32.3,1592742638.0,12.0,30.0
71.0,34.0,1592721047.0,6.0,30.0,68.0,32.4,1592742648.0,12.0,30.0
70.0,34.2,1592721057.0,6.0,30.0,68.0,32.4,1592742658.0,12.0,30.0
69.0,34.6,1592721068.0,6.0,31.0,68.0,32.4,1592742669.0,12.0,31.0
70.0,34.6,1592721078.0,6.0,31.0,68.0,32.4,1592742679.0,12.0,31.0
69.0,34.8,1592721088.0,6.0,31.0,68.0,32.4,1592742689.0,12.0,31.0
65.0,34.8,1592721130.0,6.0,32.0,68.0,32.4,1592742731.0,12.0,32.0
66.0,34.6,1592721140.0,6.0,32.0,68.0,32.4,1592742741.0,12.0,32.0
66.0,34.6,1592721150.0,6.0,32.0,68.0,32.4,1592742751.0,12.0,32.0
66.0,34.0,1592721161.0,6.0,32.0,68.0,32.4,1592742762.0,12.0,32.0
67.0,33.9,1592721171.0,6.0,32.0,68.0,32.4,1592742772.0,12.0,32.0
68.0,33.0,1592721181.0,6.0,33.0,68.0,32.4,1592742782.0,12.0,33.0
68.0,33.0,1592721192.0,6.0,33.0,68.0,32.4,1592742793.0,12.0,33.0
69.0,32.8,1592721202.0,6.0,33.0,68.0,32.4,1592742803.0,12.0,33.0
68.0,32.5,1592721212.0,6.0,33.0,68.0,32.4,1592742814.0,12.0,33.0
69.0,32.4,1592721223.0,6.0,33.0,68.0,32.4,1592742824.0,12.0,33.0
69.0,32.7,1592721233.0,6.0,33.0,69.0,32.4,1592742834.0,12.0,33.0
70.0,32.5,1592721244.0,6.0,34.0,69.0,32.4,1592742845.0,12.0,34.0
70.0,32.9,1592721254.0,6.0,34.0,69.0,32.4,1592742855.0,12.0,34.0
70.0,33.0,1592721266.0,6.0,34.0,69.0,32.4,1592742865.0,12.0,34.0
70.0,33.0,1592721276.0,6.0,34.0,69.0,31.9,1592742876.0,12.0,34.0
70.0,33.5,1592721286.0,6.0,34.0,69.0,31.9,1592742886.0,12.0,34.0
69.0,33.6,1592721297.0,6.0,34.0,69.0,31.9,1592742896.0,12.0,34.0
68.0,34.0,1592721307.0,6.0,35.0,69.0,31.9,1592742907.0,12.0,35.0
69.0,34.2,1592721317.0,6.0,35.0,69.0,31.9,1592742917.0,12.0,35.0
69.0,34.2,1592721328.0,6.0,35.0,69.0,31.9,1592742927.0,12.0,35.0
68.0,34.3,1592721339.0,6.0,35.0,69.0,31.9,1592742938.0,12.0,35.0
68.0,34.8,1592721349.0,6.0,35.0,69.0,31.9,1592742948.0,12.0,35.0
63.0,34.9,1592721757.0,6.0,42.0,72.0,31.3,1592743353.0,12.0,42.0
65.0,34.9,1592721769.0,6.0,42.0,72.0,31.3,1592743364.0,12.0,42.0
65.0,34.9,1592721779.0,6.0,42.0,71.0,31.3,1592743374.0,12.0,42.0
64.0,34.8,1592721810.0,6.0,43.0,71.0,30.9,1592743405.0,12.0,43.0
65.0,34.8,1592721820.0,6.0,43.0,72.0,30.9,1592743416.0,12.0,43.0
66.0,34.8,1592721831.0,6.0,43.0,72.0,30.9,1592743426.0,12.0,43.0
66.0,34.8,1592721841.0,6.0,44.0,72.0,30.9,1592743436.0,12.0,43.0
66.0,34.8,1592721851.0,6.0,44.0,73.0,30.9,1592743447.0,12.0,44.0
66.0,34.8,1592721862.0,6.0,44.0,73.0,30.9,1592743457.0,12.0,44.0
66.0,34.8,1592721872.0,6.0,44.0,73.0,30.9,1592743467.0,12.0,44.0
66.0,34.8,1592721882.0,6.0,44.0,73.0,30.5,1592743478.0,12.0,44.0
66.0,34.5,1592721893.0,6.0,44.0,73.0,30.5,1592743488.0,12.0,44.0
66.0,34.3,1592721903.0,6.0,45.0,73.0,30.5,1592743499.0,12.0,44.0
66.0,34.6,1592721913.0,6.0,45.0,73.0,30.6,1592743509.0,12.0,45.0
66.0,34.6,1592721924.0,6.0,45.0,73.0,30.9,1592743519.0,12.0,45.0
66.0,34.5,1592721934.0,6.0,45.0,73.0,30.9,1592743530.0,12.0,45.0
65.0,34.8,1592721944.0,6.0,45.0,73.0,30.9,1592743540.0,12.0,45.0
65.0,34.8,1592721955.0,6.0,45.0,73.0,30.9,1592743550.0,12.0,45.0
65.0,34.8,1592721965.0,6.0,46.0,73.0,30.9,1592743562.0,12.0,46.0
67.0,34.8,1592721976.0,6.0,46.0,73.0,30.9,1592743573.0,12.0,46.0
66.0,34.8,1592721986.0,6.0,46.0,73.0,30.9,1592743583.0,12.0,46.0
66.0,34.8,1592721996.0,6.0,46.0,73.0,31.0,1592743593.0,12.0,46.0
66.0,34.8,1592722007.0,6.0,46.0,73.0,31.3,1592743604.0,12.0,46.0
66.0,34.8,1592722017.0,6.0,46.0,73.0,31.3,1592743614.0,12.0,46.0
66.0,34.8,1592722027.0,6.0,47.0,73.0,31.3,1592743624.0,12.0,47.0
66.0,34.3,1592722038.0,6.0,47.0,73.0,31.3,1592743635.0,12.0,47.0
67.0,34.3,1592722048.0,6.0,47.0,73.0,31.3,1592743645.0,12.0,47.0
65.0,34.4,1592722058.0,6.0,47.0,73.0,31.3,1592743655.0,12.0,47.0
65.0,34.8,1592722069.0,6.0,47.0,73.0,31.3,1592743666.0,12.0,47.0
65.0,34.8,1592722079.0,6.0,47.0,73.0,31.3,1592743676.0,12.0,47.0
65.0,34.8,1592722090.0,6.0,48.0,73.0,31.3,1592743687.0,12.0,48.0
65.0,34.8,1592722100.0,6.0,48.0,73.0,31.3,1592743697.0,12.0,48.0
65.0,34.8,1592722110.0,6.0,48.0,72.0,31.1,1592743707.0,12.0,48.0
65.0,34.8,1592722121.0,6.0,48.0,72.0,30.9,1592743718.0,12.0,48.0
65.0,34.8,1592722131.0,6.0,48.0,72.0,30.9,1592743728.0,12.0,48.0
65.0,34.8,1592722141.0,6.0,49.0,72.0,30.9,1592743738.0,12.0,48.0
65.0,34.8,1592722152.0,6.0,49.0,73.0,30.9,1592743749.0,12.0,49.0
65.0,34.8,1592722162.0,6.0,49.0,73.0,30.9,1592743759.0,12.0,49.0
65.0,34.8,1592722172.0,6.0,49.0,73.0,30.9,1592743770.0,12.0,49.0
65.0,34.8,1592722183.0,6.0,49.0,73.0,30.9,1592743780.0,12.0,49.0
65.0,34.8,1592722193.0,6.0,49.0,73.0,30.9,1592743790.0,12.0,49.0
67.0,34.7,1592722203.0,6.0,50.0,73.0,30.9,1592743801.0,12.0,50.0
67.0,34.4,1592722214.0,6.0,50.0,73.0,30.9,1592743811.0,12.0,50.0
65.0,34.6,1592722224.0,6.0,50.0,73.0,30.9,1592743821.0,12.0,50.0
65.0,34.2,1592722234.0,6.0,50.0,73.0,30.9,1592743833.0,12.0,50.0
65.0,33.7,1592722245.0,6.0,50.0,73.0,30.9,1592743843.0,12.0,50.0
66.0,33.6,1592722255.0,6.0,50.0,74.0,30.7,1592743854.0,12.0,50.0
66.0,33.6,1592722266.0,6.0,51.0,74.0,30.5,1592743864.0,12.0,51.0
66.0,33.1,1592722276.0,6.0,51.0,74.0,30.5,1592743874.0,12.0,51.0
67.0,33.1,1592722286.0,6.0,51.0,74.0,30.8,1592743885.0,12.0,51.0
67.0,33.1,1592722296.0,6.0,51.0,74.0,30.6,1592743895.0,12.0,51.0
68.0,33.6,1592722307.0,6.0,51.0,74.0,30.8,1592743905.0,12.0,51.0
68.0,33.6,1592722317.0,6.0,51.0,74.0,30.5,1592743916.0,12.0,51.0
68.0,33.9,1592722327.0,6.0,52.0,74.0,30.5,1592743926.0,12.0,52.0
68.0,33.8,1592722338.0,6.0,52.0,74.0,30.5,1592743936.0,12.0,52.0
68.0,34.1,1592722348.0,6.0,52.0,74.0,30.5,1592743947.0,12.0,52.0
68.0,34.2,1592722359.0,6.0,52.0,74.0,30.5,1592743957.0,12.0,52.0
68.0,34.2,1592722369.0,6.0,52.0,74.0,30.5,1592743967.0,12.0,52.0
67.0,34.6,1592722379.0,6.0,52.0,74.0,30.5,1592743978.0,12.0,52.0
67.0,34.6,1592722390.0,6.0,53.0,74.0,30.5,1592743988.0,12.0,53.0
62.0,34.8,1592723399.0,7.0,9.0,73.0,30.5,1592744996.0,13.0,9.0
64.0,34.2,1592723409.0,7.0,10.0,73.0,30.5,1592745006.0,13.0,10.0
65.0,34.0,1592723420.0,7.0,10.0,73.0,30.6,1592745016.0,13.0,10.0
66.0,33.6,1592723430.0,7.0,10.0,73.0,30.9,1592745027.0,13.0,10.0
65.0,33.5,1592723440.0,7.0,10.0,73.0,30.9,1592745037.0,13.0,10.0
66.0,33.0,1592723451.0,7.0,10.0,73.0,30.9,1592745048.0,13.0,10.0
67.0,32.6,1592723461.0,7.0,11.0,73.0,30.8,1592745058.0,13.0,10.0
68.0,32.9,1592723472.0,7.0,11.0,73.0,30.8,1592745068.0,13.0,11.0
68.0,32.9,1592723482.0,7.0,11.0,72.0,30.9,1592745079.0,13.0,11.0
69.0,32.9,1592723492.0,7.0,11.0,72.0,30.9,1592745089.0,13.0,11.0
69.0,32.8,1592723503.0,7.0,11.0,72.0,30.9,1592745099.0,13.0,11.0
68.0,32.8,1592723513.0,7.0,11.0,72.0,30.9,1592745110.0,13.0,11.0
69.0,32.5,1592723523.0,7.0,12.0,72.0,30.9,1592745120.0,13.0,12.0
69.0,32.5,1592723534.0,7.0,12.0,72.0,30.9,1592745131.0,13.0,12.0
69.0,32.5,1592723544.0,7.0,12.0,72.0,30.5,1592745142.0,13.0,12.0
70.0,32.5,1592723554.0,7.0,12.0,72.0,30.5,1592745152.0,13.0,12.0
70.0,32.5,1592723565.0,7.0,12.0,72.0,30.5,1592745163.0,13.0,12.0
71.0,32.5,1592723575.0,7.0,12.0,72.0,30.5,1592745173.0,13.0,12.0
71.0,32.6,1592723585.0,7.0,13.0,72.0,30.5,1592745183.0,13.0,13.0
71.0,32.4,1592723596.0,7.0,13.0,72.0,30.5,1592745194.0,13.0,13.0
71.0,32.4,1592723606.0,7.0,13.0,72.0,30.5,1592745204.0,13.0,13.0
72.0,31.9,1592723616.0,7.0,13.0,72.0,30.5,1592745215.0,13.0,13.0
72.0,31.9,1592723627.0,7.0,13.0,72.0,30.5,1592745225.0,13.0,13.0
72.0,31.8,1592723637.0,7.0,13.0,72.0,30.5,1592745235.0,13.0,13.0
71.0,31.8,1592723647.0,7.0,14.0,72.0,30.5,1592745246.0,13.0,14.0
71.0,31.4,1592723658.0,7.0,14.0,72.0,30.5,1592745256.0,13.0,14.0
72.0,31.4,1592723668.0,7.0,14.0,72.0,30.5,1592745266.0,13.0,14.0
72.0,31.0,1592723678.0,7.0,14.0,72.0,30.9,1592745277.0,13.0,14.0
72.0,31.0,1592723689.0,7.0,14.0,72.0,30.9,1592745287.0,13.0,14.0
73.0,30.9,1592723699.0,7.0,14.0,72.0,30.9,1592745297.0,13.0,14.0
73.0,30.9,1592723710.0,7.0,15.0,72.0,30.9,1592745308.0,13.0,15.0
74.0,30.9,1592723720.0,7.0,15.0,72.0,30.9,1592745318.0,13.0,15.0
74.0,30.9,1592723730.0,7.0,15.0,72.0,30.9,1592745328.0,13.0,15.0
74.0,30.9,1592723741.0,7.0,15.0,72.0,30.9,1592745339.0,13.0,15.0
74.0,30.9,1592723751.0,7.0,15.0,72.0,30.9,1592745349.0,13.0,15.0
75.0,30.8,1592723761.0,7.0,16.0,72.0,30.9,1592745359.0,13.0,15.0
75.0,30.5,1592723772.0,7.0,16.0,72.0,31.2,1592745370.0,13.0,16.0
75.0,30.5,1592723782.0,7.0,16.0,72.0,31.3,1592745380.0,13.0,16.0
75.0,30.7,1592723793.0,7.0,16.0,72.0,31.3,1592745391.0,13.0,16.0
75.0,30.8,1592723803.0,7.0,16.0,72.0,30.9,1592745401.0,13.0,16.0
75.0,30.8,1592723814.0,7.0,16.0,72.0,30.9,1592745411.0,13.0,16.0
75.0,30.4,1592723824.0,7.0,17.0,72.0,30.9,1592745422.0,13.0,17.0
75.0,30.4,1592723834.0,7.0,17.0,72.0,30.9,1592745432.0,13.0,17.0
75.0,30.4,1592723846.0,7.0,17.0,72.0,30.6,1592745442.0,13.0,17.0
76.0,30.2,1592723856.0,7.0,17.0,72.0,30.5,1592745453.0,13.0,17.0
76.0,30.0,1592723867.0,7.0,17.0,72.0,30.5,1592745463.0,13.0,17.0
76.0,30.0,1592723877.0,7.0,17.0,72.0,30.8,1592745473.0,13.0,17.0
77.0,30.0,1592723887.0,7.0,18.0,72.0,30.7,1592745484.0,13.0,18.0
77.0,29.9,1592723898.0,7.0,18.0,72.0,30.4,1592745494.0,13.0,18.0
78.0,29.9,1592723908.0,7.0,18.0,72.0,30.4,1592745504.0,13.0,18.0
79.0,29.9,1592723918.0,7.0,18.0,73.0,30.0,1592745515.0,13.0,18.0
79.0,29.9,1592723929.0,7.0,18.0,73.0,30.0,1592745525.0,13.0,18.0
79.0,29.6,1592723939.0,7.0,18.0,73.0,30.2,1592745536.0,13.0,18.0
79.0,29.6,1592723950.0,7.0,19.0,73.0,29.9,1592745546.0,13.0,19.0
80.0,29.6,1592723960.0,7.0,19.0,75.0,29.9,1592745556.0,13.0,19.0
80.0,29.6,1592723970.0,7.0,19.0,75.0,29.7,1592745567.0,13.0,19.0
80.0,29.7,1592723981.0,7.0,19.0,75.0,29.6,1592745577.0,13.0,19.0
80.0,29.9,1592723991.0,7.0,19.0,75.0,29.7,1592745587.0,13.0,19.0
80.0,29.9,1592724001.0,7.0,20.0,75.0,29.9,1592745598.0,13.0,19.0
80.0,29.9,1592724012.0,7.0,20.0,76.0,29.9,1592745608.0,13.0,20.0
80.0,29.9,1592724022.0,7.0,20.0,76.0,29.9,1592745618.0,13.0,20.0
80.0,29.9,1592724033.0,7.0,20.0,76.0,29.9,1592745629.0,13.0,20.0
80.0,29.9,1592724043.0,7.0,20.0,76.0,30.3,1592745640.0,13.0,20.0
80.0,29.9,1592724053.0,7.0,20.0,75.0,30.0,1592745651.0,13.0,20.0
80.0,29.9,1592724064.0,7.0,21.0,75.0,30.0,1592745661.0,13.0,21.0
80.0,29.9,1592724074.0,7.0,21.0,75.0,30.0,1592745672.0,13.0,21.0
80.0,30.0,1592724085.0,7.0,21.0,75.0,30.4,1592745682.0,13.0,21.0
79.0,30.0,1592724095.0,7.0,21.0,75.0,30.4,1592745692.0,13.0,21.0
79.0,30.0,1592724105.0,7.0,21.0,75.0,30.4,1592745703.0,13.0,21.0
79.0,30.0,1592724116.0,7.0,21.0,75.0,30.4,1592745713.0,13.0,21.0
79.0,30.0,1592724126.0,7.0,22.0,75.0,30.4,1592745723.0,13.0,22.0
79.0,30.0,1592724136.0,7.0,22.0,75.0,30.4,1592745734.0,13.0,22.0
79.0,30.0,1592724147.0,7.0,22.0,75.0,30.4,1592745744.0,13.0,22.0
79.0,30.4,1592724157.0,7.0,22.0,75.0,30.7,1592745754.0,13.0,22.0
79.0,30.4,1592724167.0,7.0,22.0,75.0,30.7,1592745765.0,13.0,22.0
79.0,30.4,1592724178.0,7.0,22.0,74.0,30.8,1592745775.0,13.0,22.0
79.0,30.4,1592724188.0,7.0,23.0,74.0,30.6,1592745785.0,13.0,23.0
78.0,30.4,1592724199.0,7.0,23.0,74.0,30.8,1592745796.0,13.0,23.0
78.0,30.4,1592724209.0,7.0,23.0,74.0,30.7,1592745806.0,13.0,23.0
78.0,30.4,1592724219.0,7.0,23.0,74.0,30.8,1592745816.0,13.0,23.0
78.0,30.4,1592724230.0,7.0,23.0,74.0,30.5,1592745827.0,13.0,23.0
78.0,30.4,1592724240.0,7.0,24.0,74.0,30.8,1592745837.0,13.0,23.0
78.0,30.4,1592724250.0,7.0,24.0,74.0,30.6,1592745847.0,13.0,24.0
78.0,30.4,1592724261.0,7.0,24.0,74.0,30.8,1592745858.0,13.0,24.0
78.0,30.0,1592724271.0,7.0,24.0,74.0,30.7,1592745868.0,13.0,24.0
78.0,30.0,1592724281.0,7.0,24.0,74.0,30.8,1592745879.0,13.0,24.0
78.0,30.0,1592724292.0,7.0,24.0,74.0,30.8,1592745889.0,13.0,24.0
78.0,30.0,1592724302.0,7.0,25.0,74.0,30.8,1592745899.0,13.0,24.0
78.0,30.4,1592724312.0,7.0,25.0,74.0,30.8,1592745910.0,13.0,25.0
78.0,30.4,1592724323.0,7.0,25.0,74.0,30.8,1592745920.0,13.0,25.0
78.0,30.4,1592724334.0,7.0,25.0,74.0,30.8,1592745930.0,13.0,25.0
78.0,30.4,1592724344.0,7.0,25.0,73.0,30.8,1592745941.0,13.0,25.0
78.0,30.2,1592724354.0,7.0,25.0,73.0,30.6,1592745951.0,13.0,25.0
78.0,30.0,1592724365.0,7.0,26.0,73.0,30.8,1592745961.0,13.0,26.0
78.0,30.0,1592724375.0,7.0,26.0,73.0,30.7,1592745972.0,13.0,26.0
78.0,30.0,1592724385.0,7.0,26.0,73.0,30.8,1592745982.0,13.0,26.0
78.0,30.0,1592724396.0,7.0,26.0,73.0,30.7,1592745992.0,13.0,26.0
78.0,30.0,1592724406.0,7.0,26.0,74.0,30.8,1592746003.0,13.0,26.0
79.0,30.0,1592724416.0,7.0,26.0,74.0,30.6,1592746013.0,13.0,26.0
79.0,30.0,1592724427.0,7.0,27.0,74.0,30.7,1592746023.0,13.0,27.0
79.0,30.4,1592724437.0,7.0,27.0,74.0,30.7,1592746034.0,13.0,27.0
79.0,30.4,1592724448.0,7.0,27.0,74.0,30.8,1592746044.0,13.0,27.0
78.0,30.4,1592724458.0,7.0,27.0,74.0,30.5,1592746054.0,13.0,27.0
78.0,30.4,1592724468.0,7.0,27.0,74.0,30.5,1592746065.0,13.0,27.0
78.0,30.4,1592724479.0,7.0,27.0,74.0,30.5,1592746075.0,13.0,27.0
78.0,30.3,1592724489.0,7.0,28.0,74.0,30.5,1592746086.0,13.0,28.0
78.0,30.6,1592724499.0,7.0,28.0,74.0,30.5,1592746096.0,13.0,28.0
78.0,30.6,1592724510.0,7.0,28.0,74.0,30.5,1592746106.0,13.0,28.0
78.0,30.6,1592724520.0,7.0,28.0,74.0,30.5,1592746117.0,13.0,28.0
78.0,30.7,1592724530.0,7.0,28.0,74.0,30.5,1592746127.0,13.0,28.0
78.0,30.8,1592724541.0,7.0,29.0,74.0,30.5,1592746137.0,13.0,28.0
78.0,30.6,1592724551.0,7.0,29.0,74.0,30.5,1592746148.0,13.0,29.0
78.0,30.5,1592724561.0,7.0,29.0,74.0,30.5,1592746158.0,13.0,29.0
77.0,30.5,1592724572.0,7.0,29.0,74.0,30.5,1592746168.0,13.0,29.0
77.0,30.4,1592724582.0,7.0,29.0,74.0,30.5,1592746179.0,13.0,29.0
77.0,30.4,1592724592.0,7.0,29.0,74.0,30.5,1592746189.0,13.0,29.0
77.0,30.0,1592724603.0,7.0,30.0,74.0,30.5,1592746199.0,13.0,29.0
77.0,30.0,1592724613.0,7.0,30.0,74.0,30.9,1592746210.0,13.0,30.0
77.0,30.0,1592724625.0,7.0,30.0,74.0,30.9,1592746220.0,13.0,30.0
77.0,30.0,1592724635.0,7.0,30.0,74.0,30.9,1592746230.0,13.0,30.0
77.0,30.0,1592724645.0,7.0,30.0,74.0,30.9,1592746241.0,13.0,30.0
78.0,30.0,1592724656.0,7.0,30.0,74.0,30.9,1592746251.0,13.0,30.0
78.0,30.0,1592724666.0,7.0,31.0,74.0,30.9,1592746262.0,13.0,31.0
78.0,30.0,1592724676.0,7.0,31.0,74.0,30.9,1592746272.0,13.0,31.0
78.0,30.0,1592724687.0,7.0,31.0,74.0,31.0,1592746282.0,13.0,31.0
78.0,30.0,1592724697.0,7.0,31.0,74.0,31.3,1592746293.0,13.0,31.0
78.0,30.0,1592724707.0,7.0,31.0,73.0,31.3,1592746303.0,13.0,31.0
78.0,30.0,1592724718.0,7.0,31.0,73.0,31.3,1592746313.0,13.0,31.0
78.0,30.0,1592724728.0,7.0,32.0,73.0,31.3,1592746324.0,13.0,32.0
78.0,30.0,1592724738.0,7.0,32.0,73.0,31.3,1592746334.0,13.0,32.0
78.0,30.0,1592724749.0,7.0,32.0,73.0,31.3,1592746344.0,13.0,32.0
78.0,30.0,1592724759.0,7.0,32.0,73.0,31.3,1592746355.0,13.0,32.0
78.0,30.0,1592724769.0,7.0,32.0,73.0,31.3,1592746365.0,13.0,32.0
78.0,30.4,1592724780.0,7.0,33.0,73.0,31.3,1592746375.0,13.0,32.0
78.0,30.4,1592724790.0,7.0,33.0,73.0,31.3,1592746386.0,13.0,33.0
78.0,30.4,1592724800.0,7.0,33.0,73.0,31.3,1592746396.0,13.0,33.0
78.0,30.4,1592724811.0,7.0,33.0,73.0,31.0,1592746406.0,13.0,33.0
78.0,30.4,1592724821.0,7.0,33.0,73.0,31.0,1592746417.0,13.0,33.0
78.0,30.4,1592724832.0,7.0,33.0,73.0,31.0,1592746427.0,13.0,33.0
78.0,30.4,1592724842.0,7.0,34.0,72.0,31.0,1592746437.0,13.0,33.0
78.0,30.4,1592724852.0,7.0,34.0,72.0,31.0,1592746448.0,13.0,34.0
78.0,30.6,1592724863.0,7.0,34.0,72.0,31.0,1592746458.0,13.0,34.0
78.0,30.5,1592724873.0,7.0,34.0,72.0,31.4,1592746468.0,13.0,34.0
78.0,30.5,1592724885.0,7.0,34.0,72.0,31.4,1592746489.0,13.0,34.0
78.0,30.5,1592724895.0,7.0,34.0,72.0,31.2,1592746499.0,13.0,34.0
78.0,30.5,1592724905.0,7.0,35.0,72.0,31.1,1592746510.0,13.0,35.0
78.0,30.5,1592724916.0,7.0,35.0,72.0,31.0,1592746521.0,13.0,35.0
78.0,30.5,1592724926.0,7.0,35.0,72.0,31.0,1592746521.0,13.0,35.0
77.0,30.5,1592724936.0,7.0,35.0,72.0,31.0,1592746531.0,13.0,35.0
77.0,30.5,1592724947.0,7.0,35.0,72.0,31.0,1592746542.0,13.0,35.0
77.0,30.5,1592724957.0,7.0,35.0,72.0,31.0,1592746552.0,13.0,35.0
77.0,30.5,1592724967.0,7.0,36.0,71.0,31.0,1592746562.0,13.0,36.0
77.0,30.5,1592724978.0,7.0,36.0,71.0,31.0,1592746573.0,13.0,36.0
77.0,30.5,1592724988.0,7.0,36.0,71.0,31.0,1592746583.0,13.0,36.0
77.0,30.5,1592724998.0,7.0,36.0,71.0,31.0,1592746593.0,13.0,36.0
77.0,30.5,1592725009.0,7.0,36.0,71.0,31.1,1592746604.0,13.0,36.0
77.0,30.5,1592725019.0,7.0,36.0,71.0,31.3,1592746615.0,13.0,36.0
77.0,30.5,1592725029.0,7.0,37.0,71.0,31.3,1592746625.0,13.0,37.0
77.0,30.5,1592725040.0,7.0,37.0,71.0,31.3,1592746635.0,13.0,37.0
77.0,30.9,1592725050.0,7.0,37.0,71.0,31.3,1592746646.0,13.0,37.0
77.0,31.0,1592725060.0,7.0,37.0,71.0,31.3,1592746656.0,13.0,37.0
77.0,31.0,1592725071.0,7.0,37.0,71.0,31.3,1592746666.0,13.0,37.0
77.0,31.0,1592725081.0,7.0,38.0,71.0,31.3,1592746678.0,13.0,37.0
76.0,31.0,1592725092.0,7.0,38.0,71.0,31.3,1592746688.0,13.0,38.0
76.0,31.4,1592725102.0,7.0,38.0,71.0,31.3,1592746699.0,13.0,38.0
76.0,31.4,1592725112.0,7.0,38.0,71.0,31.3,1592746709.0,13.0,38.0
75.0,31.4,1592725123.0,7.0,38.0,71.0,31.3,1592746719.0,13.0,38.0
75.0,31.8,1592725133.0,7.0,38.0,71.0,31.3,1592746730.0,13.0,38.0
75.0,31.5,1592725143.0,7.0,39.0,71.0,31.3,1592746740.0,13.0,39.0
75.0,32.4,1592725154.0,7.0,39.0,71.0,31.3,1592746751.0,13.0,39.0
75.0,32.5,1592725164.0,7.0,39.0,71.0,31.3,1592746761.0,13.0,39.0
75.0,32.6,1592725174.0,7.0,39.0,71.0,31.3,1592746771.0,13.0,39.0
74.0,33.0,1592725185.0,7.0,39.0,71.0,31.3,1592746782.0,13.0,39.0
74.0,33.5,1592725195.0,7.0,39.0,71.0,31.3,1592746792.0,13.0,39.0
73.0,33.6,1592725205.0,7.0,40.0,71.0,31.3,1592746802.0,13.0,40.0
72.0,34.2,1592725216.0,7.0,40.0,71.0,31.3,1592746813.0,13.0,40.0
71.0,34.3,1592725226.0,7.0,40.0,71.0,31.3,1592746823.0,13.0,40.0
72.0,34.8,1592725236.0,7.0,40.0,71.0,31.3,1592746833.0,13.0,40.0
70.0,34.8,1592725247.0,7.0,40.0,71.0,31.3,1592746844.0,13.0,40.0
69.0,34.8,1592725257.0,7.0,40.0,71.0,31.3,1592746854.0,13.0,40.0
64.0,34.6,1592726004.0,7.0,53.0,74.0,30.9,1592747600.0,13.0,53.0
66.0,34.6,1592726014.0,7.0,53.0,74.0,30.9,1592747610.0,13.0,53.0
66.0,34.2,1592726025.0,7.0,53.0,73.0,30.9,1592747620.0,13.0,53.0
65.0,34.5,1592726035.0,7.0,53.0,73.0,30.9,1592747631.0,13.0,53.0
66.0,34.0,1592726046.0,7.0,54.0,73.0,30.9,1592747641.0,13.0,54.0
66.0,34.0,1592726056.0,7.0,54.0,73.0,30.9,1592747652.0,13.0,54.0
66.0,33.6,1592726066.0,7.0,54.0,73.0,30.9,1592747662.0,13.0,54.0
67.0,33.9,1592726077.0,7.0,54.0,73.0,30.9,1592747672.0,13.0,54.0
67.0,33.7,1592726087.0,7.0,54.0,73.0,30.9,1592747683.0,13.0,54.0
68.0,33.5,1592726097.0,7.0,54.0,73.0,30.9,1592747693.0,13.0,54.0
68.0,33.5,1592726108.0,7.0,55.0,73.0,30.9,1592747703.0,13.0,55.0
68.0,33.5,1592726118.0,7.0,55.0,73.0,30.9,1592747715.0,13.0,55.0
69.0,33.5,1592726128.0,7.0,55.0,73.0,30.8,1592747725.0,13.0,55.0
69.0,33.5,1592726139.0,7.0,55.0,73.0,30.6,1592747736.0,13.0,55.0
69.0,33.5,1592726149.0,7.0,55.0,73.0,30.5,1592747746.0,13.0,55.0
69.0,33.9,1592726160.0,7.0,56.0,73.0,30.5,1592747757.0,13.0,55.0
69.0,33.6,1592726170.0,7.0,56.0,73.0,30.5,1592747767.0,13.0,56.0
70.0,33.6,1592726180.0,7.0,56.0,73.0,30.5,1592747777.0,13.0,56.0
68.0,34.0,1592726191.0,7.0,56.0,73.0,30.5,1592747788.0,13.0,56.0
68.0,34.5,1592726201.0,7.0,56.0,73.0,30.5,1592747798.0,13.0,56.0
65.0,34.8,1592726398.0,7.0,59.0,73.0,30.6,1592747996.0,13.0,59.0
66.0,34.8,1592726408.0,8.0,0.0,73.0,30.6,1592748006.0,14.0,0.0
66.0,34.6,1592726418.0,8.0,0.0,73.0,30.5,1592748016.0,14.0,0.0
65.0,34.6,1592726429.0,8.0,0.0,73.0,30.5,1592748027.0,14.0,0.0
65.0,34.2,1592726439.0,8.0,0.0,73.0,30.5,1592748038.0,14.0,0.0
66.0,34.2,1592726449.0,8.0,0.0,73.0,30.5,1592748048.0,14.0,0.0
66.0,34.2,1592726460.0,8.0,1.0,73.0,30.5,1592748059.0,14.0,0.0
67.0,34.3,1592726470.0,8.0,1.0,73.0,30.5,1592748069.0,14.0,1.0
67.0,34.5,1592726481.0,8.0,1.0,73.0,30.5,1592748079.0,14.0,1.0
