Humidity,Temperature,Hour,Minute,Humidity_Future,Temperature_Future,Hour_Future,Minute_Future
73.0,30.8,13.0,25.0,76.0,29.2,19.0,25.0
73.0,30.6,13.0,25.0,76.0,29.2,19.0,25.0
73.0,30.8,13.0,26.0,76.0,29.2,19.0,25.0
73.0,30.7,13.0,26.0,76.0,29.2,19.0,26.0
73.0,30.8,13.0,26.0,76.0,29.2,19.0,26.0
73.0,30.7,13.0,26.0,76.0,29.2,19.0,26.0
74.0,30.8,13.0,26.0,76.0,29.2,19.0,26.0
74.0,30.6,13.0,26.0,76.0,29.2,19.0,26.0
74.0,30.7,13.0,27.0,76.0,29.2,19.0,27.0
74.0,30.7,13.0,27.0,76.0,29.2,19.0,27.0
74.0,30.8,13.0,27.0,76.0,29.2,19.0,27.0
74.0,30.5,13.0,27.0,76.0,29.2,19.0,27.0
74.0,30.5,13.0,27.0,76.0,29.2,19.0,27.0
74.0,30.5,13.0,27.0,76.0,29.2,19.0,27.0
74.0,30.5,13.0,28.0,76.0,29.2,19.0,28.0
74.0,30.5,13.0,28.0,76.0,29.2,19.0,28.0
74.0,30.5,13.0,28.0,76.0,29.2,19.0,28.0
74.0,30.5,13.0,28.0,76.0,29.2,19.0,28.0
74.0,30.5,13.0,28.0,77.0,29.2,19.0,28.0
74.0,30.5,13.0,28.0,76.0,29.2,19.0,28.0
74.0,30.5,13.0,29.0,77.0,29.2,19.0,29.0
74.0,30.5,13.0,29.0,76.0,29.2,19.0,29.0
74.0,30.5,13.0,29.0,77.0,29.2,19.0,29.0
74.0,30.5,13.0,29.0,76.0,29.2,19.0,29.0
74.0,30.5,13.0,29.0,77.0,29.2,19.0,29.0
74.0,30.5,13.0,29.0,76.0,29.2,19.0,29.0
74.0,30.9,13.0,30.0,77.0,29.4,19.0,30.0
74.0,30.9,13.0,30.0,76.0,29.4,19.0,30.0
74.0,30.9,13.0,30.0,76.0,29.4,19.0,30.0
74.0,30.9,13.0,30.0,76.0,29.5,19.0,30.0
74.0,30.9,13.0,30.0,76.0,29.3,19.0,30.0
74.0,30.9,13.0,31.0,76.0,29.4,19.0,30.0
74.0,30.9,13.0,31.0,76.0,29.2,19.0,31.0
74.0,31.0,13.0,31.0,76.0,29.2,19.0,31.0
74.0,31.3,13.0,31.0,76.0,29.2,19.0,31.0
73.0,31.3,13.0,31.0,76.0,29.2,19.0,31.0
73.0,31.3,13.0,31.0,76.0,29.2,19.0,31.0
73.0,31.3,13.0,32.0,76.0,29.2,19.0,32.0
73.0,31.3,13.0,32.0,76.0,29.2,19.0,32.0
73.0,31.3,13.0,32.0,76.0,29.2,19.0,32.0
73.0,31.3,13.0,32.0,76.0,29.2,19.0,32.0
73.0,31.3,13.0,32.0,76.0,29.2,19.0,32.0
73.0,31.3,13.0,32.0,76.0,29.2,19.0,32.0
73.0,31.3,13.0,33.0,76.0,29.2,19.0,33.0
73.0,31.3,13.0,33.0,76.0,29.2,19.0,33.0
73.0,31.0,13.0,33.0,76.0,29.2,19.0,33.0
73.0,31.0,13.0,33.0,76.0,29.2,19.0,33.0
73.0,31.0,13.0,33.0,77.0,29.2,19.0,33.0
72.0,31.0,13.0,33.0,76.0,29.2,19.0,33.0
72.0,31.0,13.0,34.0,77.0,29.5,19.0,34.0
72.0,31.0,13.0,34.0,77.0,29.5,19.0,34.0
72.0,31.4,13.0,34.0,77.0,29.5,19.0,34.0
72.0,31.4,13.0,34.0,77.0,29.4,19.0,34.0
72.0,31.4,13.0,34.0,77.0,29.4,19.0,34.0
72.0,31.2,13.0,34.0,76.0,29.4,19.0,34.0
72.0,31.1,13.0,35.0,76.0,29.5,19.0,35.0
72.0,31.0,13.0,35.0,76.0,29.4,19.0,35.0
72.0,31.0,13.0,35.0,76.0,29.5,19.0,35.0
72.0,31.0,13.0,35.0,76.0,29.4,19.0,35.0
72.0,31.0,13.0,35.0,76.0,29.4,19.0,35.0
71.0,31.0,13.0,36.0,76.0,29.4,19.0,35.0
71.0,31.0,13.0,36.0,76.0,29.3,19.0,36.0
71.0,31.0,13.0,36.0,76.0,29.3,19.0,36.0
71.0,31.0,13.0,36.0,76.0,29.5,19.0,36.0
71.0,31.1,13.0,36.0,76.0,29.5,19.0,36.0
71.0,31.3,13.0,36.0,76.0,29.4,19.0,36.0
71.0,31.3,13.0,37.0,76.0,29.2,19.0,37.0
71.0,31.3,13.0,37.0,76.0,29.2,19.0,37.0
71.0,31.3,13.0,37.0,76.0,29.2,19.0,37.0
71.0,31.3,13.0,37.0,76.0,29.2,19.0,37.0
71.0,31.3,13.0,37.0,76.0,29.2,19.0,37.0
71.0,31.3,13.0,37.0,76.0,29.2,19.0,38.0
71.0,31.3,13.0,38.0,76.0,29.2,19.0,38.0
71.0,31.3,13.0,38.0,77.0,29.2,19.0,38.0
71.0,31.3,13.0,38.0,76.0,29.2,19.0,38.0
71.0,31.3,13.0,38.0,76.0,29.2,19.0,38.0
71.0,31.3,13.0,38.0,76.0,29.2,19.0,38.0
71.0,31.3,13.0,39.0,76.0,29.2,19.0,39.0
71.0,31.3,13.0,39.0,76.0,29.2,19.0,39.0
71.0,31.3,13.0,39.0,77.0,29.2,19.0,39.0
71.0,31.3,13.0,39.0,77.0,29.2,19.0,39.0
71.0,31.3,13.0,39.0,77.0,29.2,19.0,39.0
71.0,31.3,13.0,39.0,77.0,29.2,19.0,39.0
71.0,31.3,13.0,40.0,76.0,29.2,19.0,40.0
71.0,31.3,13.0,40.0,77.0,29.2,19.0,40.0
71.0,31.3,13.0,40.0,77.0,29.2,19.0,40.0
71.0,31.3,13.0,40.0,77.0,29.2,19.0,40.0
71.0,31.3,13.0,40.0,76.0,29.2,19.0,40.0
71.0,31.3,13.0,40.0,76.0,29.2,19.0,40.0
71.0,31.3,13.0,41.0,76.0,29.2,19.0,40.0
71.0,31.3,13.0,41.0,76.0,29.2,19.0,41.0
71.0,31.3,13.0,41.0,76.0,29.2,19.0,41.0
71.0,31.3,13.0,41.0,76.0,29.1,19.0,41.0
71.0,31.3,13.0,41.0,76.0,29.0,19.0,41.0
71.0,31.3,13.0,41.0,77.0,28.9,19.0,41.0
71.0,31.3,13.0,42.0,76.0,29.0,19.0,42.0
71.0,31.0,13.0,42.0,76.0,28.9,19.0,42.0
71.0,31.3,13.0,42.0,77.0,28.9,19.0,42.0
71.0,31.1,13.0,42.0,77.0,28.9,19.0,42.0
71.0,30.9,13.0,42.0,76.0,28.9,19.0,42.0
72.0,30.9,13.0,42.0,76.0,28.9,19.0,42.0
72.0,30.9,13.0,43.0,76.0,28.9,19.0,43.0
72.0,30.9,13.0,43.0,76.0,28.9,19.0,43.0
72.0,30.9,13.0,43.0,76.0,28.9,19.0,43.0
72.0,30.9,13.0,43.0,76.0,28.9,19.0,43.0
72.0,30.9,13.0,43.0,76.0,28.9,19.0,43.0
72.0,30.9,13.0,44.0,76.0,28.9,19.0,43.0
72.0,30.9,13.0,44.0,76.0,28.9,19.0,44.0
72.0,30.5,13.0,44.0,76.0,28.9,19.0,44.0
72.0,30.5,13.0,44.0,76.0,28.9,19.0,44.0
73.0,30.5,13.0,44.0,76.0,28.9,19.0,44.0
73.0,30.5,13.0,44.0,76.0,28.9,19.0,44.0
73.0,30.5,13.0,45.0,76.0,28.9,19.0,44.0
73.0,30.5,13.0,45.0,76.0,28.9,19.0,45.0
73.0,30.5,13.0,45.0,76.0,28.9,19.0,45.0
73.0,30.6,13.0,45.0,76.0,28.9,19.0,45.0
73.0,30.6,13.0,45.0,76.0,28.9,19.0,45.0
73.0,30.7,13.0,45.0,76.0,28.9,19.0,45.0
73.0,30.7,13.0,46.0,76.0,28.9,19.0,46.0
73.0,30.8,13.0,46.0,76.0,28.9,19.0,46.0
73.0,30.8,13.0,46.0,76.0,28.9,19.0,46.0
74.0,30.8,13.0,46.0,76.0,28.9,19.0,46.0
74.0,30.8,13.0,46.0,76.0,28.9,19.0,46.0
74.0,30.8,13.0,46.0,76.0,28.9,19.0,46.0
74.0,30.5,13.0,47.0,76.0,28.9,19.0,47.0
74.0,30.4,13.0,47.0,76.0,28.9,19.0,47.0
74.0,30.4,13.0,47.0,76.0,28.9,19.0,47.0
74.0,30.4,13.0,47.0,76.0,28.9,19.0,47.0
74.0,30.4,13.0,47.0,76.0,28.9,19.0,47.0
74.0,30.4,13.0,47.0,76.0,29.0,19.0,47.0
74.0,30.4,13.0,48.0,76.0,29.2,19.0,48.0
74.0,30.4,13.0,48.0,76.0,29.2,19.0,48.0
74.0,30.4,13.0,48.0,76.0,29.2,19.0,48.0
74.0,30.6,13.0,48.0,76.0,29.2,19.0,48.0
74.0,30.8,13.0,48.0,77.0,29.0,19.0,48.0
75.0,30.8,13.0,49.0,76.0,29.0,19.0,48.0
74.0,30.6,13.0,49.0,76.0,29.0,19.0,49.0
74.0,30.8,13.0,49.0,76.0,28.9,19.0,49.0
74.0,30.7,13.0,49.0,76.0,29.0,19.0,49.0
74.0,30.6,13.0,49.0,76.0,28.9,19.0,49.0
74.0,30.5,13.0,49.0,76.0,29.0,19.0,49.0
74.0,30.5,13.0,50.0,76.0,28.9,19.0,49.0
74.0,30.5,13.0,50.0,76.0,29.0,19.0,50.0
74.0,30.5,13.0,50.0,76.0,29.0,19.0,50.0
74.0,30.5,13.0,50.0,76.0,29.2,19.0,50.0
74.0,30.5,13.0,50.0,76.0,29.2,19.0,50.0
74.0,30.5,13.0,50.0,76.0,29.2,19.0,50.0
74.0,30.5,13.0,51.0,76.0,29.2,19.0,51.0
74.0,30.5,13.0,51.0,76.0,29.2,19.0,51.0
74.0,30.8,13.0,51.0,76.0,29.2,19.0,51.0
74.0,30.9,13.0,51.0,76.0,29.2,19.0,51.0
74.0,30.9,13.0,51.0,76.0,29.2,19.0,51.0
74.0,30.9,13.0,51.0,76.0,29.2,19.0,51.0
74.0,30.9,13.0,52.0,76.0,29.2,19.0,52.0
74.0,30.9,13.0,52.0,76.0,29.2,19.0,52.0
74.0,30.9,13.0,52.0,76.0,29.2,19.0,52.0
74.0,30.9,13.0,52.0,76.0,29.2,19.0,52.0
74.0,30.9,13.0,52.0,76.0,29.2,19.0,52.0
74.0,30.9,13.0,52.0,76.0,29.2,19.0,52.0
73.0,30.9,13.0,53.0,76.0,29.2,19.0,53.0
74.0,30.9,13.0,53.0,76.0,29.2,19.0,53.0
74.0,30.9,13.0,53.0,76.0,29.2,19.0,53.0
73.0,30.9,13.0,53.0,76.0,29.2,19.0,53.0
73.0,30.9,13.0,53.0,76.0,29.2,19.0,53.0
73.0,30.9,13.0,54.0,76.0,29.2,19.0,53.0
73.0,30.9,13.0,54.0,76.0,29.2,19.0,54.0
73.0,30.9,13.0,54.0,76.0,29.2,19.0,54.0
73.0,30.9,13.0,54.0,76.0,29.2,19.0,54.0
73.0,30.9,13.0,54.0,76.0,29.2,19.0,54.0
73.0,30.9,13.0,54.0,76.0,29.2,19.0,54.0
73.0,30.9,13.0,55.0,76.0,29.2,19.0,55.0
73.0,30.9,13.0,55.0,76.0,29.2,19.0,55.0
73.0,30.8,13.0,55.0,76.0,29.2,19.0,55.0
73.0,30.6,13.0,55.0,76.0,29.2,19.0,55.0
73.0,30.5,13.0,55.0,76.0,29.2,19.0,55.0
73.0,30.5,13.0,55.0,76.0,29.2,19.0,55.0
73.0,30.5,13.0,56.0,76.0,29.2,19.0,56.0
73.0,30.5,13.0,56.0,76.0,29.2,19.0,56.0
73.0,30.5,13.0,56.0,76.0,29.2,19.0,56.0
73.0,30.5,13.0,56.0,76.0,29.2,19.0,56.0
73.0,30.5,13.0,56.0,76.0,29.2,19.0,56.0
73.0,30.8,13.0,56.0,76.0,29.2,19.0,56.0
73.0,30.8,13.0,57.0,76.0,29.2,19.0,57.0
73.0,30.8,13.0,57.0,76.0,29.2,19.0,57.0
73.0,30.4,13.0,57.0,76.0,29.2,19.0,57.0
73.0,30.4,13.0,57.0,76.0,29.2,19.0,57.0
73.0,30.4,13.0,57.0,76.0,29.2,19.0,57.0
73.0,30.4,13.0,58.0,76.0,29.2,19.0,57.0
73.0,30.4,13.0,58.0,76.0,29.2,19.0,58.0
73.0,30.4,13.0,58.0,76.0,29.2,19.0,58.0
73.0,30.4,13.0,58.0,76.0,29.2,19.0,58.0
73.0,30.4,13.0,58.0,76.0,29.2,19.0,58.0
73.0,30.4,13.0,58.0,76.0,29.2,19.0,58.0
73.0,30.4,13.0,59.0,76.0,29.2,19.0,59.0
73.0,30.6,13.0,59.0,76.0,29.2,19.0,59.0
73.0,30.8,13.0,59.0,76.0,29.2,19.0,59.0
73.0,30.7,13.0,59.0,76.0,29.2,19.0,59.0
73.0,30.7,13.0,59.0,76.0,29.2,19.0,59.0
73.0,30.6,13.0,59.0,76.0,29.2,19.0,59.0
73.0,30.6,14.0,0.0,76.0,29.2,20.0,0.0
73.0,30.5,14.0,0.0,76.0,29.2,20.0,0.0
73.0,30.5,14.0,0.0,75.0,29.2,20.0,0.0
73.0,30.5,14.0,0.0,75.0,29.2,20.0,0.0
73.0,30.5,14.0,0.0,75.0,29.2,20.0,0.0
73.0,30.5,14.0,0.0,75.0,29.2,20.0,1.0
73.0,30.5,14.0,1.0,75.0,29.2,20.0,1.0
73.0,30.5,14.0,1.0,75.0,29.2,20.0,1.0
73.0,30.6,14.0,1.0,75.0,29.2,20.0,1.0
73.0,30.9,14.0,1.0,75.0,29.2,20.0,1.0
73.0,30.9,14.0,1.0,75.0,29.2,20.0,1.0
73.0,30.9,14.0,2.0,75.0,29.2,20.0,2.0
73.0,30.9,14.0,2.0,75.0,29.2,20.0,2.0
73.0,30.9,14.0,2.0,75.0,29.2,20.0,2.0
73.0,30.9,14.0,2.0,75.0,29.2,20.0,2.0
73.0,30.9,14.0,2.0,75.0,29.2,20.0,2.0
73.0,30.9,14.0,2.0,75.0,29.2,20.0,2.0
73.0,30.9,14.0,3.0,75.0,29.2,20.0,3.0
73.0,30.9,14.0,3.0,75.0,29.2,20.0,3.0
73.0,30.9,14.0,3.0,75.0,29.2,20.0,3.0
73.0,30.9,14.0,3.0,75.0,29.2,20.0,3.0
73.0,30.9,14.0,3.0,75.0,29.2,20.0,3.0
73.0,30.9,14.0,3.0,75.0,29.2,20.0,4.0
73.0,30.9,14.0,4.0,75.0,29.2,20.0,4.0
73.0,31.0,14.0,4.0,75.0,29.2,20.0,4.0
73.0,30.9,14.0,4.0,75.0,29.2,20.0,4.0
73.0,30.9,14.0,4.0,75.0,29.2,20.0,4.0
73.0,30.9,14.0,4.0,75.0,29.2,20.0,4.0
73.0,30.9,14.0,4.0,75.0,29.2,20.0,5.0
73.0,30.9,14.0,5.0,75.0,29.2,20.0,5.0
73.0,30.9,14.0,5.0,75.0,29.2,20.0,5.0
73.0,30.9,14.0,5.0,75.0,29.2,20.0,5.0
73.0,30.9,14.0,5.0,75.0,29.2,20.0,5.0
73.0,30.9,14.0,5.0,75.0,29.2,20.0,5.0
73.0,30.9,14.0,6.0,75.0,29.2,20.0,6.0
73.0,30.9,14.0,6.0,75.0,29.2,20.0,6.0
73.0,30.9,14.0,6.0,75.0,29.2,20.0,6.0
73.0,30.9,14.0,6.0,75.0,29.2,20.0,6.0
73.0,30.9,14.0,6.0,75.0,29.2,20.0,6.0
73.0,30.9,14.0,6.0,75.0,29.2,20.0,6.0
73.0,30.9,14.0,7.0,75.0,29.2,20.0,7.0
73.0,30.9,14.0,7.0,75.0,29.2,20.0,7.0
73.0,30.7,14.0,7.0,75.0,29.2,20.0,7.0
73.0,30.5,14.0,7.0,75.0,29.2,20.0,7.0
73.0,30.5,14.0,7.0,75.0,29.2,20.0,7.0
73.0,30.5,14.0,7.0,75.0,29.2,20.0,7.0
73.0,30.5,14.0,8.0,75.0,29.2,20.0,8.0
73.0,30.5,14.0,8.0,75.0,29.2,20.0,8.0
73.0,30.5,14.0,8.0,75.0,29.2,20.0,8.0
73.0,30.5,14.0,8.0,75.0,29.2,20.0,8.0
73.0,30.5,14.0,8.0,75.0,29.2,20.0,8.0
73.0,30.5,14.0,8.0,75.0,29.2,20.0,9.0
73.0,30.5,14.0,9.0,75.0,29.2,20.0,9.0
73.0,30.5,14.0,9.0,75.0,29.2,20.0,9.0
73.0,30.5,14.0,9.0,75.0,29.2,20.0,9.0
73.0,30.5,14.0,9.0,75.0,29.2,20.0,9.0
73.0,30.5,14.0,9.0,75.0,29.2,20.0,9.0
73.0,30.5,14.0,9.0,75.0,29.2,20.0,10.0
73.0,30.5,14.0,10.0,75.0,29.2,20.0,10.0
73.0,30.5,14.0,10.0,75.0,29.2,20.0,10.0
73.0,30.5,14.0,10.0,75.0,29.2,20.0,10.0
73.0,30.5,14.0,10.0,75.0,29.2,20.0,10.0
73.0,30.5,14.0,10.0,75.0,29.2,20.0,10.0
73.0,30.5,14.0,11.0,75.0,29.2,20.0,11.0
73.0,30.5,14.0,11.0,75.0,29.2,20.0,11.0
73.0,30.5,14.0,11.0,75.0,29.2,20.0,11.0
73.0,30.5,14.0,11.0,75.0,29.2,20.0,11.0
73.0,30.6,14.0,11.0,75.0,29.2,20.0,11.0
73.0,30.9,14.0,11.0,75.0,28.9,20.0,11.0
73.0,30.9,14.0,12.0,75.0,28.9,20.0,12.0
73.0,30.9,14.0,12.0,75.0,28.9,20.0,12.0
73.0,30.9,14.0,12.0,75.0,28.9,20.0,12.0
73.0,30.9,14.0,12.0,75.0,28.9,20.0,12.0
73.0,30.9,14.0,12.0,75.0,28.9,20.0,12.0
73.0,30.9,14.0,12.0,75.0,28.9,20.0,12.0
73.0,31.0,14.0,13.0,75.0,28.9,20.0,13.0
73.0,30.9,14.0,13.0,75.0,28.9,20.0,13.0
73.0,31.0,14.0,13.0,75.0,28.9,20.0,13.0
72.0,31.3,14.0,13.0,75.0,28.9,20.0,13.0
72.0,31.3,14.0,13.0,75.0,28.9,20.0,13.0
72.0,31.3,14.0,13.0,75.0,28.9,20.0,14.0
72.0,31.3,14.0,14.0,75.0,29.0,20.0,14.0
72.0,31.3,14.0,14.0,75.0,29.0,20.0,14.0
72.0,31.3,14.0,14.0,75.0,29.0,20.0,14.0
72.0,31.3,14.0,14.0,75.0,29.2,20.0,14.0
71.0,31.3,14.0,14.0,75.0,29.2,20.0,14.0
71.0,31.3,14.0,15.0,75.0,29.1,20.0,15.0
71.0,31.3,14.0,15.0,75.0,29.1,20.0,15.0
71.0,31.3,14.0,15.0,75.0,29.1,20.0,15.0
71.0,31.3,14.0,15.0,75.0,28.9,20.0,15.0
71.0,31.3,14.0,15.0,75.0,29.0,20.0,15.0
71.0,31.3,14.0,15.0,75.0,28.9,20.0,15.0
71.0,31.3,14.0,16.0,75.0,28.9,20.0,16.0
71.0,31.3,14.0,16.0,75.0,28.9,20.0,16.0
72.0,31.3,14.0,16.0,75.0,28.9,20.0,16.0
72.0,31.3,14.0,16.0,75.0,28.9,20.0,16.0
72.0,31.3,14.0,16.0,75.0,28.9,20.0,16.0
72.0,31.3,14.0,16.0,75.0,28.9,20.0,16.0
72.0,31.3,14.0,17.0,75.0,28.9,20.0,17.0
72.0,31.3,14.0,17.0,75.0,28.9,20.0,17.0
72.0,31.3,14.0,17.0,75.0,28.9,20.0,17.0
72.0,31.3,14.0,17.0,75.0,28.9,20.0,17.0
72.0,31.3,14.0,17.0,75.0,28.9,20.0,17.0
72.0,31.3,14.0,17.0,75.0,28.9,20.0,18.0
72.0,31.3,14.0,18.0,76.0,28.9,20.0,18.0
72.0,31.3,14.0,18.0,76.0,28.9,20.0,18.0
72.0,31.3,14.0,18.0,76.0,28.9,20.0,18.0
72.0,31.3,14.0,18.0,76.0,28.7,20.0,18.0
72.0,31.3,14.0,18.0,76.0,28.6,20.0,18.0
71.0,31.3,14.0,18.0,76.0,28.6,20.0,19.0
72.0,31.3,14.0,19.0,76.0,28.5,20.0,19.0
71.0,31.3,14.0,19.0,76.0,28.6,20.0,19.0
72.0,31.3,14.0,19.0,76.0,28.5,20.0,19.0
71.0,31.3,14.0,19.0,76.0,28.7,20.0,19.0
72.0,31.3,14.0,19.0,76.0,28.7,20.0,19.0
71.0,31.3,14.0,20.0,76.0,28.7,20.0,20.0
71.0,31.3,14.0,20.0,76.0,28.7,20.0,20.0
71.0,31.3,14.0,20.0,76.0,28.7,20.0,20.0
72.0,31.3,14.0,20.0,76.0,28.6,20.0,20.0
71.0,31.2,14.0,20.0,76.0,28.8,20.0,20.0
72.0,31.1,14.0,20.0,76.0,28.6,20.0,20.0
72.0,31.0,14.0,21.0,76.0,28.5,20.0,21.0
72.0,31.0,14.0,21.0,76.0,28.5,20.0,21.0
72.0,30.9,14.0,21.0,76.0,28.5,20.0,21.0
72.0,30.9,14.0,21.0,76.0,28.9,20.0,21.0
72.0,30.9,14.0,21.0,76.0,28.9,20.0,21.0
72.0,30.9,14.0,21.0,76.0,28.9,20.0,21.0
72.0,30.9,14.0,22.0,76.0,28.8,20.0,22.0
72.0,30.9,14.0,22.0,76.0,28.6,20.0,22.0
72.0,30.9,14.0,22.0,76.0,28.6,20.0,22.0
72.0,30.9,14.0,22.0,76.0,28.5,20.0,22.0
72.0,30.9,14.0,22.0,76.0,28.6,20.0,22.0
72.0,30.9,14.0,22.0,76.0,28.8,20.0,23.0
72.0,30.9,14.0,23.0,76.0,28.9,20.0,23.0
72.0,30.9,14.0,23.0,76.0,28.9,20.0,23.0
72.0,30.9,14.0,23.0,76.0,28.7,20.0,23.0
72.0,30.9,14.0,23.0,76.0,28.6,20.0,23.0
71.0,30.9,14.0,23.0,76.0,28.5,20.0,23.0
71.0,30.8,14.0,23.0,76.0,28.6,20.0,24.0
71.0,30.5,14.0,24.0,76.0,28.8,20.0,24.0
71.0,30.5,14.0,24.0,76.0,28.8,20.0,24.0
71.0,30.5,14.0,24.0,76.0,28.5,20.0,24.0
71.0,30.5,14.0,24.0,76.0,28.6,20.0,24.0
71.0,30.5,14.0,24.0,76.0,28.6,20.0,24.0
71.0,30.5,14.0,25.0,76.0,28.6,20.0,25.0
71.0,30.5,14.0,25.0,76.0,28.6,20.0,25.0
71.0,30.5,14.0,25.0,76.0,28.8,20.0,25.0
71.0,30.6,14.0,25.0,76.0,28.7,20.0,25.0
71.0,30.6,14.0,25.0,76.0,28.7,20.0,25.0
71.0,30.7,14.0,25.0,76.0,28.8,20.0,25.0
71.0,30.5,14.0,26.0,76.0,28.6,20.0,26.0
71.0,30.6,14.0,26.0,76.0,28.6,20.0,26.0
72.0,30.6,14.0,26.0,76.0,28.6,20.0,26.0
72.0,30.5,14.0,26.0,76.0,28.6,20.0,26.0
72.0,30.5,14.0,26.0,76.0,28.6,20.0,26.0
72.0,30.5,14.0,26.0,76.0,28.5,20.0,27.0
72.0,30.5,14.0,27.0,76.0,28.6,20.0,27.0
72.0,30.5,14.0,27.0,76.0,28.6,20.0,27.0
72.0,30.5,14.0,27.0,76.0,28.5,20.0,27.0
72.0,30.6,14.0,27.0,76.0,28.6,20.0,27.0
72.0,30.6,14.0,27.0,76.0,28.6,20.0,27.0
72.0,30.6,14.0,27.0,76.0,28.5,20.0,28.0
72.0,30.6,14.0,28.0,76.0,28.7,20.0,28.0
72.0,30.8,14.0,28.0,76.0,28.7,20.0,28.0
72.0,30.8,14.0,28.0,76.0,28.9,20.0,28.0
72.0,30.4,14.0,28.0,76.0,28.9,20.0,28.0
72.0,30.4,14.0,28.0,76.0,28.9,20.0,28.0
72.0,30.4,14.0,28.0,76.0,28.9,20.0,29.0
72.0,30.4,14.0,29.0,76.0,28.9,20.0,29.0
72.0,30.4,14.0,29.0,76.0,28.9,20.0,29.0
72.0,30.4,14.0,29.0,76.0,28.9,20.0,29.0
72.0,30.4,14.0,29.0,76.0,28.9,20.0,29.0
72.0,30.4,14.0,29.0,76.0,28.9,20.0,29.0
72.0,30.8,14.0,30.0,76.0,28.9,20.0,30.0
72.0,30.7,14.0,30.0,76.0,28.9,20.0,30.0
72.0,30.5,14.0,30.0,76.0,28.9,20.0,30.0
72.0,30.5,14.0,30.0,76.0,28.9,20.0,30.0
73.0,30.5,14.0,30.0,76.0,28.9,20.0,30.0
73.0,30.5,14.0,30.0,76.0,28.9,20.0,30.0
73.0,30.5,14.0,31.0,76.0,28.9,20.0,31.0
73.0,30.5,14.0,31.0,76.0,28.9,20.0,31.0
73.0,30.8,14.0,31.0,76.0,28.9,20.0,31.0
73.0,30.9,14.0,31.0,76.0,28.9,20.0,31.0
73.0,30.9,14.0,31.0,76.0,28.9,20.0,31.0
73.0,30.9,14.0,31.0,76.0,28.9,20.0,32.0
73.0,30.9,14.0,32.0,76.0,28.9,20.0,32.0
73.0,30.6,14.0,32.0,76.0,28.9,20.0,32.0
73.0,30.6,14.0,32.0,76.0,28.9,20.0,32.0
73.0,30.5,14.0,32.0,76.0,28.9,20.0,32.0
73.0,30.5,14.0,32.0,76.0,28.9,20.0,32.0
73.0,30.5,14.0,32.0,76.0,28.9,20.0,33.0
74.0,30.5,14.0,33.0,76.0,28.9,20.0,33.0
74.0,30.7,14.0,33.0,76.0,28.5,20.0,33.0
74.0,30.8,14.0,33.0,75.0,28.8,20.0,33.0
74.0,30.8,14.0,33.0,75.0,28.8,20.0,33.0
74.0,30.7,14.0,33.0,75.0,28.8,20.0,33.0
74.0,30.5,14.0,34.0,75.0,28.8,20.0,34.0
74.0,30.4,14.0,34.0,75.0,28.8,20.0,34.0
74.0,30.4,14.0,34.0,75.0,28.8,20.0,34.0
74.0,30.4,14.0,34.0,75.0,28.8,20.0,34.0
75.0,30.4,14.0,34.0,75.0,28.8,20.0,34.0
75.0,30.4,14.0,34.0,75.0,28.8,20.0,34.0
75.0,30.4,14.0,35.0,75.0,28.8,20.0,34.0
75.0,30.4,14.0,35.0,75.0,28.8,20.0,35.0
75.0,30.4,14.0,35.0,75.0,28.8,20.0,35.0
75.0,30.4,14.0,35.0,75.0,28.8,20.0,35.0
75.0,30.4,14.0,35.0,75.0,28.8,20.0,35.0
75.0,30.0,14.0,35.0,76.0,28.8,20.0,36.0
75.0,30.0,14.0,36.0,76.0,28.8,20.0,36.0
75.0,30.0,14.0,36.0,76.0,28.8,20.0,36.0
75.0,29.9,14.0,36.0,76.0,28.8,20.0,36.0
76.0,29.9,14.0,36.0,76.0,28.8,20.0,36.0
76.0,29.9,14.0,36.0,76.0,28.7,20.0,36.0
76.0,29.6,14.0,36.0,76.0,28.8,20.0,37.0
76.0,29.6,14.0,37.0,76.0,28.6,20.0,37.0
76.0,29.6,14.0,37.0,76.0,28.5,20.0,37.0
76.0,29.6,14.0,37.0,76.0,28.5,20.0,37.0
76.0,29.6,14.0,37.0,76.0,28.5,20.0,37.0
77.0,29.6,14.0,37.0,76.0,28.6,20.0,37.0
77.0,29.3,14.0,38.0,76.0,28.5,20.0,38.0
76.0,29.5,14.0,38.0,76.0,28.6,20.0,38.0
76.0,29.5,14.0,38.0,76.0,28.5,20.0,38.0
76.0,29.5,14.0,38.0,76.0,28.5,20.0,38.0
76.0,29.4,14.0,38.0,76.0,28.5,20.0,38.0
76.0,29.5,14.0,38.0,76.0,28.5,20.0,38.0
76.0,29.5,14.0,39.0,76.0,28.5,20.0,39.0
76.0,29.5,14.0,39.0,76.0,28.5,20.0,39.0
76.0,29.5,14.0,39.0,76.0,28.6,20.0,39.0
76.0,29.5,14.0,39.0,76.0,28.5,20.0,39.0
77.0,29.5,14.0,39.0,76.0,28.5,20.0,39.0
76.0,29.5,14.0,39.0,76.0,28.6,20.0,39.0
76.0,29.4,14.0,40.0,76.0,28.6,20.0,40.0
76.0,29.3,14.0,40.0,76.0,28.5,20.0,40.0
76.0,29.6,14.0,40.0,76.0,28.6,20.0,40.0
76.0,29.6,14.0,40.0,76.0,28.5,20.0,40.0
77.0,29.6,14.0,40.0,76.0,28.6,20.0,40.0
76.0,29.6,14.0,40.0,76.0,28.5,20.0,41.0
